OrderID;OrderPriority;OrderDate;CustomerID;Country;ProductID;Category;Quantity;PricePerUnit;Payment
2400271;Express;12.01.2024;2334395;Austria;1032225;Kitchen;11;2.5;Debit Card - Maestro
2400272;Regular;13.01.2024;2334395;Austria;1032225;Kitchen;12;2.5;Debit Card - Maestro
2400273;Regular;13.01.2024;1901877;Slovenia;1078300;Kitchen;2;0.88;Credit Card - VISA
2400274;Regular;13.01.2024;3204271;Austria;1059391;Bathroom;25;54.12;Debit Card - Maestro
2400275;Next Day;13.01.2024;3204271;Austria;1059391;Bathroom;23;54.12;Debit Card - Maestro
2400276;Regular;13.01.2024;4504084;Austria;1006451;Heating;26;1.25;Debit Card - Maestro
2400277;Express;13.01.2024;4504084;Austria;1006451;Heating;26;1.25;Debit Card - Maestro
2400278;Next Day;13.01.2024;1614441;Austria;1036710;Bathroom;32;23.19;Apple Pay
2400279;Next Day;13.01.2024;1946368;Slovakia;1004978;Kitchen;36;9.54;Direct Debit
2400280;Regular;13.01.2024;4834419;Germany;1097265;Heating;10;4.81;Credit Card - VISA
2400281;Express;13.01.2024;4834419;Germany;1097265;Heating;4;4.81;Credit Card - VISA
2400282;Next Day;13.01.2024;3040510;Germany;1058260;Heating;34;1.25;Debit Card - Maestro
2400282;Next Day;13.01.2024;3040510;Germany;1011024;Heating;16;3.9;Debit Card - Maestro
2400283;Regular;13.01.2024;2602386;Austria;1038389;Bathroom;16;43.32;Instant Bank Transfer
2400284;Regular;14.01.2024;4742824;Germany;1088002;Bathroom;32;57.38;Credit Card - VISA
2400285;Regular;14.01.2024;2412863;Czech Republic;1003919;Kitchen;20;0.5;Direct Debit
2400286;Next Day;14.01.2024;3588006;Germany;1075088;Bathroom;15;0.99;PayPal
2400286;Next Day;14.01.2024;3588006;Germany;1048586;Kitchen;12;5.86;PayPal
2400287;Express;14.01.2024;1803939;Austria;1026031;Kitchen;51;5.86;Instant Bank Transfer
2400288;Next Day;14.01.2024;2251597;Switzerland;1011353;Living;26;6.5;Advance Payment
2400289;Regular;14.01.2024;4742824;Germany;1087645;Kitchen;8;7.46;Credit Card - VISA
2400289;Regular;14.01.2024;4742824;Germany;1080117;Living;17;8.22;Credit Card - VISA
2400290;Regular;14.01.2024;2947035;Germany;1030338;Bathroom;48;7.01;Credit Card - Mastercard
2400291;Regular;14.01.2024;1506887;Germany;1071829;Heating;28;0.99;Debit Card - Maestro
2400292;Express;14.01.2024;2171009;Austria;1039718;Kitchen;20;5.81;PayPal
2400293;Express;14.01.2024;5349709;Belgium;1020012;Living;14;19.99;Credit Card - VISA
2400293;Express;14.01.2024;3858002;Switzerland;1067044;Living;12;7.18;Credit Card - American Express
2400294;Next Day;14.01.2024;1213321;Italy;1080152;Heating;14;6.5;Apple Pay
2400295;Express;15.01.2024;4834419;Germany;1097265;Heating;6;4.81;Credit Card - VISA
2400296;Next Day;15.01.2024;4650187;Switzerland;1037317;Bathroom;13;44.55;Apple Pay
2400297;Next Day;15.01.2024;2656005;Italy;1024861;Kitchen;28;1.52;Credit Card - Mastercard
2400298;Next Day;15.01.2024;4504084;Austria;1006451;Heating;33;1.25;Debit Card - Maestro
2400299;Regular;15.01.2024;2690317;Germany;1095478;Heating;13;5.63;PayPal
2400300;Express;15.01.2024;5055302;Switzerland;1046703;Heating;24;2.5;Direct Debit
2400300;Express;15.01.2024;2251597;Switzerland;1053201;Kitchen;14;0.5;Advance Payment
2400301;Express;15.01.2024;1011034;Italy;1062174;Bathroom;38;15.9;Apple Pay
2400302;Express;15.01.2024;5159006;Germany;1094721;Living;25;19.99;Apple Pay
2400303;Regular;15.01.2024;2171009;Austria;1009947;Living;30;1.99;PayPal
2400304;Next Day;15.01.2024;2797717;Slovakia;1023158;Lights;11;5;Direct Debit
2400305;Next Day;15.01.2024;2690317;Germany;1004460;Heating;32;1.99;PayPal
2400306;Regular;15.01.2024;4703653;Slovakia;1019550;Kitchen;1;13.26;Credit Card - VISA
2400307;Regular;15.01.2024;3563733;Slovenia;1078768;Living;33;6.88;Credit Card - Mastercard
2400308;Regular;15.01.2024;2797717;Slovakia;1023540;Bathroom;24;69.64;Direct Debit
2400309;Regular;16.01.2024;4834419;Germany;1097265;Heating;10;4.81;Credit Card - VISA
2400310;Regular;16.01.2024;4834419;Germany;1097265;Heating;9;4.81;Credit Card - VISA
2400311;Express;16.01.2024;1213321;Italy;1080152;Heating;18;6.5;Apple Pay
2400312;Express;16.01.2024;3939658;Czech Republic;1053844;Kitchen;5;9.54;Credit Card - VISA
2400313;Regular;16.01.2024;4504084;Austria;1006451;Heating;31;1.25;Debit Card - Maestro
2400314;Next Day;16.01.2024;3732689;Germany;1015007;Bathroom;35;74.35;Credit Card - Mastercard
2400315;Next Day;16.01.2024;2916455;France;1029442;Kitchen;6;4.86;Direct Debit
2400316;Regular;16.01.2024;2139334;Hungary;1068169;Bathroom;33;26;Credit Card - Diners
2400317;Next Day;16.01.2024;4650187;Switzerland;1037317;Bathroom;8;44.55;Apple Pay
2400318;Regular;16.01.2024;4357080;Germany;1026152;Kitchen;38;1.49;PayPal
2400319;Regular;16.01.2024;1146454;Belgium;1067330;Kitchen;14;19.99;PayPal
2400320;Next Day;16.01.2024;5123121;Germany;1062897;Lights;31;8.4;Credit Card - Diners
2400321;Express;16.01.2024;2264274;Germany;1079300;Lights;13;6.6;Credit Card - American Express
2400322;Express;16.01.2024;4115899;Austria;1093200;Lights;24;1.2;Credit Card - VISA
2400323;Express;16.01.2024;4504084;Austria;1025180;Bathroom;6;60;Debit Card - Maestro
2400324;Regular;16.01.2024;4504084;Austria;1025180;Bathroom;4;60;Debit Card - Maestro
2400325;Regular;16.01.2024;1390489;Austria;1075474;Heating;1;24.49;Credit Card - VISA
2400325;Regular;16.01.2024;1390489;Austria;1077033;Bathroom;8;4.77;Credit Card - VISA
2400326;Regular;16.01.2024;2486611;Austria;1012791;Bathroom;21;30;Direct Debit
2400327;Express;17.01.2024;3356913;Austria;1068833;Lights;7;0.7;Credit Card - Diners
2400328;Express;17.01.2024;1390489;Austria;1075474;Heating;6;24.49;Credit Card - VISA
2400329;Next Day;17.01.2024;4069390;Switzerland;1030566;Heating;39;8.99;Credit Card - American Express
2400330;Regular;17.01.2024;4250775;Switzerland;1081818;Heating;38;19.99;Advance Payment
2400331;Regular;17.01.2024;2139334;Hungary;1068169;Bathroom;29;26;Credit Card - Diners
2400332;Express;17.01.2024;4069732;Austria;1008909;Bathroom;19;41.91;Credit Card - VISA
2400333;Next Day;17.01.2024;3040510;Germany;1080152;Heating;10;6.5;Debit Card - Maestro
2400334;Next Day;17.01.2024;1059819;Czech Republic;1071851;Lights;6;8.99;Credit Card - VISA
2400334;Next Day;17.01.2024;2690317;Germany;1020150;Lights;37;0.71;PayPal
2400335;Express;17.01.2024;3666055;Hungary;1046788;Heating;1;19.99;Credit Card - American Express
2400336;Express;17.01.2024;2526633;Slovenia;1092836;Living;33;3.17;Direct Debit
2400337;Express;17.01.2024;3040510;Germany;1080152;Heating;10;6.5;Debit Card - Maestro
2400338;Express;17.01.2024;3040510;Germany;1011024;Heating;6;3.9;Debit Card - Maestro
2400339;Express;17.01.2024;1011034;Italy;1064578;Heating;11;8.99;Apple Pay
2400340;Next Day;17.01.2024;1213321;Italy;1080152;Heating;18;6.5;Apple Pay
2400341;Regular;17.01.2024;4069732;Austria;1008909;Bathroom;11;41.91;Credit Card - VISA
2400342;Regular;17.01.2024;4069732;Austria;1008909;Bathroom;14;41.91;Credit Card - VISA
2400343;Regular;17.01.2024;4250775;Switzerland;1025956;Kitchen;31;19.99;Advance Payment
2400344;Express;17.01.2024;1901877;Slovenia;1052480;Kitchen;4;6.81;Credit Card - VISA
2400345;Regular;18.01.2024;2846185;Belgium;1065187;Bathroom;39;69;Credit Card - Mastercard
2400346;Regular;18.01.2024;4069390;Switzerland;1048509;Bathroom;51;8.99;Credit Card - American Express
2400347;Express;18.01.2024;2690317;Germany;1080117;Living;9;8.22;PayPal
2400348;Regular;18.01.2024;2486611;Austria;1040772;Heating;7;1.99;Direct Debit
2400349;Express;18.01.2024;2667131;Austria;1030925;Kitchen;3;4.71;PayPal
2400350;Regular;18.01.2024;1315474;Italy;1089211;Lights;26;0.7;Debit Card - Maestro
2400351;Regular;18.01.2024;4706555;Austria;1057284;Heating;17;14;PayPal
2400352;Express;18.01.2024;3563733;Slovenia;1078768;Living;30;6.88;Credit Card - Mastercard
2400353;Regular;18.01.2024;4703653;Slovakia;1084945;Lights;31;2.87;Credit Card - VISA
2400354;Next Day;18.01.2024;2486611;Austria;1040772;Heating;5;1.99;Direct Debit
2400355;Regular;18.01.2024;1390489;Austria;1050801;Bathroom;12;3.96;Credit Card - VISA
2400356;Regular;18.01.2024;1901877;Slovenia;1052480;Kitchen;9;6.81;Credit Card - VISA
2400357;Regular;18.01.2024;3858002;Switzerland;1022642;Heating;42;4.23;Credit Card - American Express
2400358;Express;18.01.2024;4289880;Hungary;1084206;Kitchen;11;4.99;PayPal
2400359;Regular;18.01.2024;5702499;Slovenia;1069563;Bathroom;14;80.2;Instant Bank Transfer
2400360;Next Day;18.01.2024;4742824;Germany;1080117;Living;20;8.22;Credit Card - VISA
2400361;Regular;18.01.2024;4289880;Hungary;1084206;Kitchen;8;4.99;PayPal
2400362;Next Day;18.01.2024;4289880;Hungary;1084206;Kitchen;7;4.99;PayPal
2400363;Regular;18.01.2024;1788060;Germany;1038639;Lights;24;2.27;Apple Pay
2400364;Next Day;18.01.2024;2694194;Switzerland;1038833;Living;48;4.53;Apple Pay
2400365;Next Day;19.01.2024;3685577;Germany;1010286;Living;25;11.37;Instant Bank Transfer
2400366;Express;19.01.2024;2700888;Germany;1040994;Kitchen;46;0.5;Advance Payment
2400367;Next Day;19.01.2024;1290032;Slovenia;1018943;Lights;22;5.45;Direct Debit
2400368;Next Day;19.01.2024;3953780;Switzerland;1051307;Bathroom;33;5.24;Direct Debit
2400369;Next Day;19.01.2024;3953780;Switzerland;1051307;Bathroom;33;5.24;Direct Debit
2400370;Express;19.01.2024;3953780;Switzerland;1055644;Kitchen;11;1.39;Direct Debit
2400371;Regular;19.01.2024;1095936;Austria;1060536;Living;41;4;Direct Debit
2400372;Express;19.01.2024;1095936;Austria;1096411;Bathroom;16;1.49;Direct Debit
2400373;Next Day;19.01.2024;1318646;Austria;1019525;Bathroom;9;1.49;Direct Debit
2400374;Next Day;19.01.2024;2165239;Austria;1012126;Heating;36;1.99;Direct Debit
2400375;Next Day;19.01.2024;4550078;Hungary;1029655;Living;29;4.69;Instant Bank Transfer
2400376;Next Day;19.01.2024;3553890;France;1033809;Heating;50;1.25;Debit Card - Maestro
2400377;Next Day;19.01.2024;3553890;France;1033809;Heating;48;1.25;Debit Card - Maestro
2400378;Regular;19.01.2024;3553890;France;1064173;Heating;36;2.5;Debit Card - Maestro
2400379;Regular;19.01.2024;4351262;Germany;1053124;Heating;41;17.86;Direct Debit
2400380;Regular;19.01.2024;1946805;Switzerland;1062897;Lights;46;8.4;Credit Card - VISA
2400381;Express;19.01.2024;1304807;Czech Republic;1097780;Heating;9;4;Debit Card - Maestro
2400381;Express;19.01.2024;2846185;Belgium;1065187;Bathroom;46;69;Credit Card - Mastercard
2400382;Express;19.01.2024;2163315;Italy;1062895;Bathroom;44;70.2;Credit Card - American Express
2400383;Next Day;20.01.2024;2325455;Germany;1060833;Living;50;6.5;Credit Card - Mastercard
2400384;Regular;20.01.2024;4703653;Slovakia;1080739;Bathroom;41;3.73;Credit Card - VISA
2400385;Next Day;20.01.2024;1788060;Germany;1098521;Kitchen;54;6.72;Apple Pay
2400386;Express;20.01.2024;4566393;Germany;1059515;Bathroom;24;6.2;Direct Debit
2400387;Regular;20.01.2024;3356913;Austria;1068833;Lights;9;0.7;Credit Card - Diners
2400388;Express;20.01.2024;3356913;Austria;1004407;Bathroom;1;48.8;Credit Card - Diners
2400389;Express;20.01.2024;2948995;Austria;1087430;Lights;8;0.96;Credit Card - VISA
2400390;Express;20.01.2024;4550078;Hungary;1029655;Living;29;4.69;Instant Bank Transfer
2400391;Next Day;20.01.2024;2147715;Germany;1063003;Bathroom;33;49;PayPal
2400391;Next Day;20.01.2024;3356913;Austria;1068833;Lights;14;0.7;Credit Card - Diners
2400392;Regular;20.01.2024;1182528;Slovenia;1075255;Bathroom;32;5.16;Instant Bank Transfer
2400392;Regular;20.01.2024;1182528;Slovenia;1094670;Bathroom;36;5;Instant Bank Transfer
2400393;Regular;20.01.2024;1981452;Germany;1089538;Lights;41;1.34;Credit Card - Diners
2400394;Express;20.01.2024;2325455;Germany;1016194;Heating;16;14;Credit Card - Mastercard
2400395;Express;20.01.2024;3410397;Slovakia;1026616;Bathroom;10;42;Credit Card - VISA
2400395;Express;20.01.2024;3410397;Slovakia;1082569;Bathroom;8;15.66;Credit Card - VISA
2400396;Regular;20.01.2024;1981452;Germany;1097780;Heating;1;4;Credit Card - Diners
2400397;Next Day;20.01.2024;2694194;Switzerland;1038833;Living;46;4.53;Apple Pay
2400398;Express;20.01.2024;1223641;Germany;1032777;Kitchen;12;5.3;Credit Card - VISA
2400399;Express;20.01.2024;1182528;Slovenia;1094670;Bathroom;32;5;Instant Bank Transfer
2400400;Express;20.01.2024;2694194;Switzerland;1040772;Heating;40;1.99;Apple Pay
2400401;Next Day;20.01.2024;1981452;Germany;1089538;Lights;36;1.34;Credit Card - Diners
2400402;Regular;21.01.2024;4351262;Germany;1053124;Heating;40;17.86;Direct Debit
2400403;Next Day;21.01.2024;3588006;Germany;1040261;Heating;39;4.2;PayPal
2400404;Regular;21.01.2024;5504836;Belgium;1097447;Bathroom;42;5.33;Credit Card - Diners
2400405;Express;21.01.2024;2062423;Austria;1001073;Bathroom;3;13.18;Credit Card - VISA
2400406;Next Day;21.01.2024;1067845;Austria;1052682;Bathroom;39;5.44;Advance Payment
2400407;Next Day;21.01.2024;2323147;Belgium;1019525;Bathroom;23;1.49;Credit Card - Mastercard
2400408;Regular;21.01.2024;5670837;Slovenia;1057944;Lights;30;1.35;Direct Debit
2400409;Next Day;21.01.2024;3685577;Germany;1010286;Living;16;11.37;Instant Bank Transfer
2400410;Next Day;21.01.2024;1341721;Czech Republic;1054391;Bathroom;35;8.55;Debit Card - Maestro
2400411;Next Day;21.01.2024;1059819;Czech Republic;1071851;Lights;13;8.99;Credit Card - VISA
2400412;Regular;21.01.2024;3858002;Switzerland;1067044;Living;18;7.18;Credit Card - American Express
2400413;Next Day;21.01.2024;2412863;Czech Republic;1023719;Bathroom;17;8.99;Direct Debit
2400414;Express;21.01.2024;3359771;Slovakia;1013403;Heating;30;4.99;Credit Card - Mastercard
2400415;Express;21.01.2024;1286266;Italy;1038301;Heating;13;2.83;Credit Card - Mastercard
2400415;Express;21.01.2024;1286266;Italy;1035813;Lights;37;8.73;Credit Card - Mastercard
2400416;Regular;21.01.2024;3553890;France;1033809;Heating;45;1.25;Debit Card - Maestro
2400417;Regular;21.01.2024;3553890;France;1033809;Heating;50;1.25;Debit Card - Maestro
2400418;Next Day;21.01.2024;4240012;Germany;1038161;Bathroom;35;49;Debit Card - Maestro
2400419;Regular;21.01.2024;1067845;Austria;1052682;Bathroom;33;5.44;Advance Payment
2400420;Regular;21.01.2024;4001180;Hungary;1013290;Living;39;13.99;Instant Bank Transfer
2400421;Express;21.01.2024;1946805;Switzerland;1062897;Lights;44;8.4;Credit Card - VISA
2400422;Next Day;21.01.2024;1182528;Slovenia;1094670;Bathroom;32;5;Instant Bank Transfer
2400423;Express;21.01.2024;4528740;Germany;1062742;Heating;42;8.99;Direct Debit
2400423;Express;21.01.2024;4528740;Germany;1063003;Bathroom;15;49;Direct Debit
2400423;Express;21.01.2024;4528740;Germany;1066918;Bathroom;17;19.99;Direct Debit
2400424;Next Day;22.01.2024;4528740;Germany;1066918;Bathroom;20;19.99;Direct Debit
2400425;Regular;22.01.2024;3082161;Austria;1095497;Bathroom;21;64.2;Debit Card - Maestro
2400425;Regular;22.01.2024;5678617;Germany;1036470;Bathroom;22;10.49;Debit Card - Maestro
2400425;Regular;22.01.2024;5678617;Germany;1048282;Bathroom;15;0.96;Debit Card - Maestro
2400425;Regular;22.01.2024;5504836;Belgium;1097447;Bathroom;42;5.33;Credit Card - Diners
2400426;Express;22.01.2024;4528740;Germany;1062742;Heating;46;8.99;Direct Debit
2400427;Regular;22.01.2024;5504836;Belgium;1036710;Bathroom;43;23.19;Credit Card - Diners
2400428;Regular;22.01.2024;5678617;Germany;1036470;Bathroom;18;10.49;Debit Card - Maestro
2400429;Express;22.01.2024;1182528;Slovenia;1094670;Bathroom;26;5;Instant Bank Transfer
2400430;Next Day;22.01.2024;1240505;Switzerland;1075798;Bathroom;45;32.41;Direct Debit
2400431;Regular;22.01.2024;2165636;Austria;1038161;Bathroom;36;49;Credit Card - Mastercard
2400431;Regular;22.01.2024;2165636;Austria;1055043;Bathroom;38;15.1;Credit Card - Mastercard
2400432;Regular;22.01.2024;1319373;Switzerland;1070421;Heating;10;2.5;Direct Debit
2400433;Next Day;22.01.2024;4240012;Germany;1038161;Bathroom;42;49;Debit Card - Maestro
2400434;Express;22.01.2024;2163315;Italy;1062895;Bathroom;43;70.2;Credit Card - American Express
2400435;Next Day;22.01.2024;1335605;Switzerland;1011271;Lights;10;8.99;Debit Card - Maestro
2400436;Express;22.01.2024;1182528;Slovenia;1075255;Bathroom;30;5.16;Instant Bank Transfer
2400437;Express;22.01.2024;1269130;Germany;1008254;Heating;27;8.99;Credit Card - Mastercard
2400438;Next Day;22.01.2024;1286266;Italy;1035813;Lights;38;8.73;Credit Card - Mastercard
2400439;Regular;22.01.2024;1286266;Italy;1035813;Lights;45;8.73;Credit Card - Mastercard
2400440;Next Day;22.01.2024;2540894;Belgium;1047628;Heating;40;1.99;PayPal
2400441;Express;22.01.2024;2163315;Italy;1062895;Bathroom;44;70.2;Credit Card - American Express
2400442;Next Day;22.01.2024;1223641;Germany;1032777;Kitchen;10;5.3;Credit Card - VISA
2400443;Regular;22.01.2024;1223641;Germany;1032777;Kitchen;19;5.3;Credit Card - VISA
2400444;Next Day;22.01.2024;5678617;Germany;1048282;Bathroom;20;0.96;Debit Card - Maestro
2400445;Next Day;22.01.2024;3410397;Slovakia;1026616;Bathroom;11;42;Credit Card - VISA
2400446;Regular;22.01.2024;4655414;Germany;1049245;Lights;48;8.99;Credit Card - Diners
2400447;Next Day;23.01.2024;4655414;Germany;1049245;Lights;47;8.99;Credit Card - Diners
2400448;Next Day;23.01.2024;1390489;Austria;1075474;Heating;4;24.49;Credit Card - VISA
2400448;Next Day;23.01.2024;5560894;Switzerland;1029501;Kitchen;41;5.08;Advance Payment
2400449;Express;23.01.2024;2729113;Germany;1057502;Bathroom;16;13.22;Advance Payment
2400450;Express;23.01.2024;2729113;Germany;1057502;Bathroom;23;13.22;Advance Payment
2400451;Next Day;23.01.2024;2729113;Germany;1097361;Living;1;35;Advance Payment
2400452;Regular;23.01.2024;2729113;Germany;1057502;Bathroom;13;13.22;Advance Payment
2400453;Regular;23.01.2024;5159006;Germany;1025182;Bathroom;37;41.44;Apple Pay
2400453;Regular;23.01.2024;5159006;Germany;1026771;Living;24;5.49;Apple Pay
2400454;Regular;23.01.2024;4148662;Germany;1010309;Bathroom;42;48.2;Credit Card - Diners
2400455;Regular;23.01.2024;4148662;Germany;1010309;Bathroom;46;48.2;Credit Card - Diners
2400456;Next Day;23.01.2024;4148662;Germany;1070664;Bathroom;36;51.92;Credit Card - Diners
2400457;Express;23.01.2024;1390489;Austria;1075474;Heating;3;24.49;Credit Card - VISA
2400458;Next Day;23.01.2024;3410397;Slovakia;1082569;Bathroom;2;15.66;Credit Card - VISA
2400459;Regular;23.01.2024;1222823;France;1015186;Lights;27;5;PayPal
2400460;Regular;23.01.2024;3186185;Hungary;1094755;Living;41;6.22;Credit Card - Diners
2400461;Regular;23.01.2024;5817220;Italy;1031162;Lights;2;8.99;Apple Pay
2400462;Regular;23.01.2024;3186185;Hungary;1008254;Heating;40;8.99;Credit Card - Diners
2400463;Next Day;23.01.2024;5504836;Belgium;1019201;Heating;35;13.99;Credit Card - Diners
2400464;Regular;23.01.2024;2531590;Germany;1065948;Kitchen;36;5.12;Credit Card - Mastercard
2400465;Regular;23.01.2024;1594395;Hungary;1007046;Heating;28;4;Apple Pay
2400466;Regular;23.01.2024;2540894;Belgium;1047628;Heating;35;1.99;PayPal
2400467;Regular;23.01.2024;4528740;Germany;1066918;Bathroom;19;19.99;Direct Debit
2400468;Regular;24.01.2024;2656005;Italy;1087825;Kitchen;16;6.05;Credit Card - Mastercard
2400469;Next Day;24.01.2024;2656005;Italy;1087825;Kitchen;16;6.05;Credit Card - Mastercard
2400470;Express;24.01.2024;2656005;Italy;1087825;Kitchen;23;6.05;Credit Card - Mastercard
2400471;Express;24.01.2024;1222823;France;1015186;Lights;32;5;PayPal
2400472;Express;24.01.2024;1286266;Italy;1038301;Heating;14;2.83;Credit Card - Mastercard
2400473;Regular;24.01.2024;1286266;Italy;1038301;Heating;13;2.83;Credit Card - Mastercard
2400474;Next Day;24.01.2024;1335605;Switzerland;1011271;Lights;12;8.99;Debit Card - Maestro
2400475;Next Day;24.01.2024;4240012;Germany;1038161;Bathroom;44;49;Debit Card - Maestro
2400476;Regular;24.01.2024;5817220;Italy;1031162;Lights;1;8.99;Apple Pay
2400477;Next Day;24.01.2024;2412863;Czech Republic;1023719;Bathroom;16;8.99;Direct Debit
2400478;Next Day;24.01.2024;4148662;Germany;1010309;Bathroom;40;48.2;Credit Card - Diners
2400479;Regular;24.01.2024;2729113;Germany;1097361;Living;1;35;Advance Payment
2400480;Regular;24.01.2024;4316332;Germany;1039048;Kitchen;35;5.35;Credit Card - Mastercard
2400481;Regular;24.01.2024;2540894;Belgium;1026572;Living;10;45;PayPal
2400482;Next Day;24.01.2024;1335605;Switzerland;1011271;Lights;15;8.99;Debit Card - Maestro
2400483;Regular;24.01.2024;1335605;Switzerland;1011271;Lights;12;8.99;Debit Card - Maestro
2400484;Regular;24.01.2024;1214240;Switzerland;1060366;Heating;41;8.99;Advance Payment
